Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
14,09/12/2011,46.57,3.415,7297.72,15.0,342.71,4849.0,7509.9,188.6544692,8.523,False
14,16/12/2011,39.93,3.4130000000000003,5398.47,6.12,881.17,290.64,6390.47,188.79793490000003,8.523,False
14,23/12/2011,42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,188.92997519999997,8.523,False
14,30/12/2011,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True
14,06/01/2012,35.88,3.4219999999999997,10428.95,39234.09,839.74,981.17,15911.56,189.19405580000003,8.424,False
14,13/01/2012,41.18,3.513,4605.8,21593.85,636.54,727.57,4054.79,189.3260962,8.424,False
14,20/01/2012,31.85,3.533,5037.95,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,False
14,27/01/2012,37.93,3.5669999999999997,3468.31,2195.14,689.52,252.01,2128.36,189.51685049999998,8.424,False
14,03/02/2012,42.96,3.617,78124.5,4232.19,788.56,46081.94,14550.73,189.61222769999998,8.424,False
14,10/02/2012,37.0,3.64,17118.97,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,True
14,17/02/2012,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,False
14,24/02/2012,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,False
14,02/03/2012,41.55,3.8160000000000003,20212.56,1991.38,46.67,11970.8,6876.57,190.1714927,8.424,False
14,09/03/2012,45.52,3.8480000000000003,15710.87,1050.48,1.49,2302.28,2702.96,190.33599730000003,8.424,False
14,16/03/2012,50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,190.46189640000003,8.424,False
14,23/03/2012,59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,190.53632130000003,8.424,False
14,30/03/2012,50.04,3.9530000000000003,11267.8,185.8,8.84,1152.46,2509.18,190.61074630000002,8.424,False
14,06/04/2012,49.73,3.9960000000000004,8376.85,0.0,81.19,3578.4,4857.19,190.68517119999998,8.567,False
14,13/04/2012,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.75959619999998,8.567,False
14,20/04/2012,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,False
14,27/04/2012,53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,190.8680064,8.567,False
14,04/05/2012,55.21,3.951,21068.05,0.0,128.13,5490.93,2764.55,190.9222115,8.567,False
14,11/05/2012,61.24,3.889,10626.27,0.0,131.11,1664.04,10557.13,190.9764167,8.567,False
14,18/05/2012,66.3,3.8480000000000003,8818.97,0.0,8.88,1297.39,3330.23,190.9964479,8.567,False
14,25/05/2012,67.21,3.798,11421.79,0.0,634.52,1071.25,3204.72,191.00280959999998,8.567,False
14,01/06/2012,74.48,3.742,7765.54,11.0,185.64,2473.3,2603.92,191.00917119999997,8.567,False
14,08/06/2012,64.3,3.6889999999999996,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,False
14,15/06/2012,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.02997309999998,8.567,False
14,22/06/2012,74.22,3.5639999999999996,10291.35,317.0,4.3,3292.07,6115.51,191.06460959999998,8.567,False
14,29/06/2012,75.22,3.5060000000000002,4575.3,211.7,0.0,304.94,2686.11,191.09924619999998,8.567,False
14,06/07/2012,82.99,3.475,7024.93,416.3,83.47,6927.24,6002.43,191.1338827,8.684,False
14,13/07/2012,79.97,3.523,9158.47,-2.5,5.37,4516.68,2574.55,191.1685192,8.684,False
14,20/07/2012,78.89,3.5669999999999997,4564.87,58.48,19.69,1418.34,3764.15,191.16704280000002,8.684,False
14,27/07/2012,77.2,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.16556640000002,8.684,False
14,03/08/2012,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,False
14,10/08/2012,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,False
14,17/08/2012,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False
14,24/08/2012,72.62,3.8339999999999996,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False
14,31/08/2012,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False
14,07/09/2012,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True
14,14/09/2012,67.87,3.948,11320.02,0.0,28.2,855.45,1743.58,191.69985,8.684,False
14,21/09/2012,65.32,4.038,21474.27,98.28,29.88,1924.92,15282.51,191.85670380000002,8.684,False
14,28/09/2012,64.88,3.997,3816.64,38.19,8.16,2545.14,3536.04,192.01355769999998,8.684,False
14,05/10/2012,64.89,3.985,9219.05,0.0,12.04,3592.0,3300.66,192.1704115,8.667,False
14,12/10/2012,54.47,4.0,3214.56,0.0,20.28,822.73,7207.7,192.32726540000002,8.667,False
14,19/10/2012,56.47,3.969,4192.74,0.0,17.46,1076.25,3839.99,192.33085419999998,8.667,False
14,26/10/2012,58.85,3.8819999999999997,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False
14,02/11/2012,52.45,3.787,14502.36,27807.59,65.98,9137.86,10309.95,192.2869435,8.667,False
14,09/11/2012,41.2,3.7710000000000004,7505.03,13686.34,141.08,704.1,3790.53,192.2649882,8.667,False
14,16/11/2012,45.61,3.75,57257.78,1301.94,132.74,1355.51,6149.94,192.26161919999998,8.667,False
14,23/11/2012,43.08,3.748,1144.07,0.04,105691.67,242.1,1415.51,192.28303209999999,8.667,True
14,30/11/2012,37.43,3.7289999999999996,2912.49,7.5,7324.57,159.88,6351.54,192.3044449,8.667,False
14,07/12/2012,45.53,3.688,13923.99,0.0,247.0,3458.0,12715.04,192.32585769999997,8.667,False
14,14/12/2012,43.55,3.637,2671.82,0.0,147.0,1661.11,3096.94,192.35854840000002,8.667,False
14,21/12/2012,43.54,3.577,5301.52,576.5,306.28,174.34,3874.92,192.4589063,8.667,False
14,28/12/2012,35.96,3.563,14283.51,45767.78,430.44,47.67,2128.13,192.55926430000002,8.667,True
14,04/01/2013,32.87,3.592,4949.81,46315.84,18.38,388.47,4683.98,192.65962219999997,8.625,False
14,11/01/2013,38.78,3.611,5186.45,26233.26,7.34,758.66,3343.6,192.7599801,8.625,False
14,18/01/2013,41.45,3.605,30780.8,6529.64,8.24,6434.82,3124.97,192.8095068,8.625,False
14,25/01/2013,26.49,3.583,7289.32,2704.62,1.0,462.85,1749.59,192.83870100000001,8.625,False
14,01/02/2013,34.92,3.615,15670.66,1125.57,1811.8,28494.45,2430.86,192.8678952,8.625,False
14,08/02/2013,28.99,3.753,75522.86,903.11,205.18,35146.67,4340.72,192.8970893,8.625,True
14,15/02/2013,35.87,3.8139999999999996,16693.07,3038.43,6.06,2242.93,9686.98,192.94347119999998,8.625,False
14,22/02/2013,31.48,3.859,15320.65,8697.68,103.84,10277.08,5841.93,193.0328221,8.625,False
14,01/03/2013,39.72,3.89,16667.02,913.36,20.24,73.88,2601.07,193.1221731,8.625,False
14,08/03/2013,36.13,3.86,23140.88,198.2,99.6,6288.14,4650.09,193.211524,8.625,False
14,15/03/2013,42.81,3.8339999999999996,13379.88,0.0,5.32,1666.38,1967.09,193.2962767,8.625,False
14,22/03/2013,36.55,3.8,14080.01,0.0,1024.41,2420.09,5120.3,193.3695335,8.625,False
14,29/03/2013,40.68,3.784,10368.04,0.0,763.82,418.76,5066.86,193.4427903,8.625,False
14,05/04/2013,43.94,3.763,13011.66,6422.57,438.51,1640.42,4059.25,193.51604709999998,8.335,False
14,12/04/2013,57.39,3.7239999999999998,10932.61,3011.97,79.46,2129.49,1628.89,193.589304,8.335,False
14,19/04/2013,56.27,3.676,5393.42,2.95,86.0,265.26,1174.47,193.589304,8.335,False
14,26/04/2013,50.64,3.615,1071.92,0.0,187.03,53.47,1723.94,193.589304,8.335,False
14,03/05/2013,56.07,3.592,11008.28,0.94,157.91,3873.67,1988.69,193.589304,8.335,False
14,10/05/2013,58.86,3.583,4538.72,334.06,107.45,2100.1,9069.8,193.589304,8.335,False
14,17/05/2013,60.59,3.614,9659.44,204.88,25.91,1896.27,5896.76,193.589304,8.335,False
14,24/05/2013,67.11,3.627,3701.66,247.84,821.91,2031.64,3202.59,193.589304,8.335,False
14,31/05/2013,65.88,3.6460000000000004,6253.46,581.33,584.42,145.01,1440.91,193.589304,8.335,False
14,07/06/2013,70.71,3.633,11724.35,955.18,111.16,7790.71,4317.11,193.589304,8.335,False
14,14/06/2013,70.01,3.6319999999999997,5621.45,629.72,595.38,2513.62,2492.73,193.589304,8.335,False
14,21/06/2013,70.13,3.6260000000000003,3522.71,674.34,190.55,2890.09,3831.73,193.589304,8.335,False
14,28/06/2013,76.05,3.639,6846.38,1097.6,0.0,6760.2,4170.58,193.589304,8.335,False
14,05/07/2013,77.5,3.614,9443.6,3495.95,1245.83,9221.07,630.61,193.589304,8.335,False
14,12/07/2013,79.37,3.614,4472.61,1389.15,121.37,1373.9,3850.61,193.589304,8.335,False
14,19/07/2013,82.84,3.737,2128.98,739.94,148.15,481.63,3032.51,193.589304,8.335,False
14,26/07/2013,76.06,3.804,779.98,731.33,13.9,185.27,1972.09,193.589304,8.335,False
15,05/02/2010,19.83,2.9539999999999997,0.0,0.0,0.0,0.0,0.0,131.52790320000003,8.35,False
15,12/02/2010,22.0,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.35,True
15,19/02/2010,27.54,2.909,0.0,0.0,0.0,0.0,0.0,131.637,8.35,False
15,26/02/2010,29.87,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.35,False
15,05/03/2010,31.79,2.9189999999999996,0.0,0.0,0.0,0.0,0.0,131.735,8.35,False
15,12/03/2010,41.39,2.938,0.0,0.0,0.0,0.0,0.0,131.784,8.35,False
15,19/03/2010,44.69,2.96,0.0,0.0,0.0,0.0,0.0,131.8242903,8.35,False
15,26/03/2010,39.53,2.963,0.0,0.0,0.0,0.0,0.0,131.86312900000001,8.35,False
15,02/04/2010,45.27,2.957,0.0,0.0,0.0,0.0,0.0,131.9019677,8.185,False
15,09/04/2010,57.77,2.992,0.0,0.0,0.0,0.0,0.0,131.9408065,8.185,False
15,16/04/2010,49.63,3.01,0.0,0.0,0.0,0.0,0.0,131.9809,8.185,False
15,23/04/2010,46.54,3.0210000000000004,0.0,0.0,0.0,0.0,0.0,132.0226667,8.185,False
15,30/04/2010,49.09,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.185,False
15,07/05/2010,63.16,3.095,0.0,0.0,0.0,0.0,0.0,132.1062,8.185,False
15,14/05/2010,47.13,3.112,0.0,0.0,0.0,0.0,0.0,132.152129,8.185,False
15,21/05/2010,59.09,3.096,0.0,0.0,0.0,0.0,0.0,132.2230323,8.185,False
15,28/05/2010,70.61,3.0460000000000003,0.0,0.0,0.0,0.0,0.0,132.2939355,8.185,False
15,04/06/2010,69.99,3.0060000000000002,0.0,0.0,0.0,0.0,0.0,132.3648387,8.185,False
15,11/06/2010,61.04,2.972,0.0,0.0,0.0,0.0,0.0,132.4357419,8.185,False
15,18/06/2010,65.83,2.9419999999999997,0.0,0.0,0.0,0.0,0.0,132.47333329999998,8.185,False
15,25/06/2010,72.79,2.958,0.0,0.0,0.0,0.0,0.0,132.4976,8.185,False
15,02/07/2010,66.13,2.958,0.0,0.0,0.0,0.0,0.0,132.5218667,8.099,False
15,09/07/2010,77.33,2.94,0.0,0.0,0.0,0.0,0.0,132.54613329999998,8.099,False
15,16/07/2010,72.83,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,132.5667742,8.099,False
15,23/07/2010,73.2,2.924,0.0,0.0,0.0,0.0,0.0,132.5825806,8.099,False
15,30/07/2010,72.04,2.932,0.0,0.0,0.0,0.0,0.0,132.5983871,8.099,False
15,06/08/2010,72.7,2.9419999999999997,0.0,0.0,0.0,0.0,0.0,132.6141935,8.099,False
15,13/08/2010,72.17,2.923,0.0,0.0,0.0,0.0,0.0,132.63,8.099,False
15,20/08/2010,71.1,2.9130000000000003,0.0,0.0,0.0,0.0,0.0,132.6616129,8.099,False
15,27/08/2010,65.07,2.885,0.0,0.0,0.0,0.0,0.0,132.6932258,8.099,False
15,03/09/2010,73.17,2.86,0.0,0.0,0.0,0.0,0.0,132.72483870000002,8.099,False
15,10/09/2010,62.36,2.8369999999999997,0.0,0.0,0.0,0.0,0.0,132.7564516,8.099,True
15,17/09/2010,57.94,2.846,0.0,0.0,0.0,0.0,0.0,132.76706670000002,8.099,False
15,24/09/2010,62.53,2.8369999999999997,0.0,0.0,0.0,0.0,0.0,132.76193329999998,8.099,False
15,01/10/2010,59.69,2.84,0.0,0.0,0.0,0.0,0.0,132.7568,8.067,False
15,08/10/2010,52.19,2.903,0.0,0.0,0.0,0.0,0.0,132.75166670000002,8.067,False
15,15/10/2010,49.96,2.9989999999999997,0.0,0.0,0.0,0.0,0.0,132.7633548,8.067,False
15,22/10/2010,47.1,3.049,0.0,0.0,0.0,0.0,0.0,132.8170968,8.067,False
15,29/10/2010,55.09,3.055,0.0,0.0,0.0,0.0,0.0,132.8708387,8.067,False
15,05/11/2010,40.29,3.049,0.0,0.0,0.0,0.0,0.0,132.92458059999998,8.067,False
15,12/11/2010,39.63,3.065,0.0,0.0,0.0,0.0,0.0,132.9783226,8.067,False
15,19/11/2010,44.1,3.138,0.0,0.0,0.0,0.0,0.0,132.9172,8.067,False
15,26/11/2010,40.71,3.1860000000000004,0.0,0.0,0.0,0.0,0.0,132.8369333,8.067,True
15,03/12/2010,36.0,3.2,0.0,0.0,0.0,0.0,0.0,132.7566667,8.067,False
15,10/12/2010,23.97,3.255,0.0,0.0,0.0,0.0,0.0,132.6764,8.067,False
15,17/12/2010,25.3,3.301,0.0,0.0,0.0,0.0,0.0,132.68045159999997,8.067,False
15,24/12/2010,25.07,3.3089999999999997,0.0,0.0,0.0,0.0,0.0,132.7477419,8.067,False
15,31/12/2010,26.54,3.3360000000000003,0.0,0.0,0.0,0.0,0.0,132.81503229999998,8.067,True
15,07/01/2011,30.53,3.3510000000000004,0.0,0.0,0.0,0.0,0.0,132.8823226,7.771,False
15,14/01/2011,19.53,3.367,0.0,0.0,0.0,0.0,0.0,132.9510645,7.771,False
15,21/01/2011,21.84,3.391,0.0,0.0,0.0,0.0,0.0,133.0285161,7.771,False
15,28/01/2011,19.61,3.4019999999999997,0.0,0.0,0.0,0.0,0.0,133.1059677,7.771,False
15,04/02/2011,20.69,3.4,0.0,0.0,0.0,0.0,0.0,133.18341940000002,7.771,False
15,11/02/2011,21.64,3.4160000000000004,0.0,0.0,0.0,0.0,0.0,133.260871,7.771,True
15,18/02/2011,33.06,3.42,0.0,0.0,0.0,0.0,0.0,133.3701429,7.771,False
15,25/02/2011,20.87,3.452,0.0,0.0,0.0,0.0,0.0,133.4921429,7.771,False
15,04/03/2011,28.16,3.605,0.0,0.0,0.0,0.0,0.0,133.6141429,7.771,False
15,11/03/2011,34.27,3.752,0.0,0.0,0.0,0.0,0.0,133.7361429,7.771,False
15,18/03/2011,40.23,3.7960000000000003,0.0,0.0,0.0,0.0,0.0,133.8492258,7.771,False
15,25/03/2011,32.63,3.7889999999999997,0.0,0.0,0.0,0.0,0.0,133.9587419,7.771,False
15,01/04/2011,30.34,3.8110000000000004,0.0,0.0,0.0,0.0,0.0,134.0682581,7.6579999999999995,False
15,08/04/2011,40.94,3.895,0.0,0.0,0.0,0.0,0.0,134.17777420000002,7.6579999999999995,False
15,15/04/2011,48.63,3.9810000000000003,0.0,0.0,0.0,0.0,0.0,134.2784667,7.6579999999999995,False
15,22/04/2011,41.37,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.6579999999999995,False
15,29/04/2011,55.46,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.6579999999999995,False
15,06/05/2011,49.87,4.192,0.0,0.0,0.0,0.0,0.0,134.51436669999998,7.6579999999999995,False
15,13/05/2011,57.07,4.211,0.0,0.0,0.0,0.0,0.0,134.593,7.6579999999999995,False
15,20/05/2011,57.19,4.202,0.0,0.0,0.0,0.0,0.0,134.6803871,7.6579999999999995,False
15,27/05/2011,65.87,4.1339999999999995,0.0,0.0,0.0,0.0,0.0,134.7677742,7.6579999999999995,False
15,03/06/2011,69.8,4.069,0.0,0.0,0.0,0.0,0.0,134.85516130000002,7.6579999999999995,False
15,10/06/2011,69.86,4.025,0.0,0.0,0.0,0.0,0.0,134.94254840000002,7.6579999999999995,False
15,17/06/2011,63.9,3.989,0.0,0.0,0.0,0.0,0.0,135.0837333,7.6579999999999995,False
15,24/06/2011,69.96,3.964,0.0,0.0,0.0,0.0,0.0,135.26526669999998,7.6579999999999995,False
15,01/07/2011,67.43,3.9160000000000004,0.0,0.0,0.0,0.0,0.0,135.4468,7.806,False
15,08/07/2011,73.47,3.886,0.0,0.0,0.0,0.0,0.0,135.6283333,7.806,False
15,15/07/2011,73.34,3.915,0.0,0.0,0.0,0.0,0.0,135.7837419,7.806,False
15,22/07/2011,79.97,3.972,0.0,0.0,0.0,0.0,0.0,135.8738387,7.806,False
15,29/07/2011,74.67,4.004,0.0,0.0,0.0,0.0,0.0,135.9639355,7.806,False
15,05/08/2011,73.63,4.02,0.0,0.0,0.0,0.0,0.0,136.05403230000002,7.806,False
15,12/08/2011,70.63,3.995,0.0,0.0,0.0,0.0,0.0,136.144129,7.806,False
15,19/08/2011,70.41,3.9419999999999997,0.0,0.0,0.0,0.0,0.0,136.183129,7.806,False
15,26/08/2011,69.19,3.906,0.0,0.0,0.0,0.0,0.0,136.2136129,7.806,False
15,02/09/2011,67.63,3.8789999999999996,0.0,0.0,0.0,0.0,0.0,136.24409680000002,7.806,False
15,09/09/2011,67.59,3.93,0.0,0.0,0.0,0.0,0.0,136.27458059999998,7.806,True
15,16/09/2011,62.1,3.937,0.0,0.0,0.0,0.0,0.0,136.3145,7.806,False
15,23/09/2011,59.0,3.8989999999999996,0.0,0.0,0.0,0.0,0.0,136.36700000000002,7.806,False
15,30/09/2011,64.87,3.858,0.0,0.0,0.0,0.0,0.0,136.4195,7.806,False
15,07/10/2011,51.24,3.775,0.0,0.0,0.0,0.0,0.0,136.472,7.8660000000000005,False
15,14/10/2011,61.3,3.7439999999999998,0.0,0.0,0.0,0.0,0.0,136.5150968,7.8660000000000005,False
15,21/10/2011,51.67,3.7569999999999997,0.0,0.0,0.0,0.0,0.0,136.50177419999997,7.8660000000000005,False
15,28/10/2011,45.54,3.7569999999999997,0.0,0.0,0.0,0.0,0.0,136.4884516,7.8660000000000005,False
15,04/11/2011,43.39,3.738,0.0,0.0,0.0,0.0,0.0,136.475129,7.8660000000000005,False
15,11/11/2011,47.13,3.719,9727.57,4267.72,617.98,1236.64,2067.74,136.4618065,7.8660000000000005,False
15,18/11/2011,46.53,3.717,3668.4,615.27,49.57,946.2,4393.97,136.4666667,7.8660000000000005,False
15,25/11/2011,41.1,3.6889999999999996,299.72,54.94,67073.91,34.22,171.76,136.4788,7.8660000000000005,True
15,02/12/2011,45.67,3.6660000000000004,3751.34,191.82,6485.06,1803.17,16136.43,136.49093330000002,7.8660000000000005,False
15,09/12/2011,38.53,3.627,3581.98,193.94,75.62,1713.45,5227.94,136.50306669999998,7.8660000000000005,False
15,16/12/2011,35.49,3.611,2176.13,19.0,158.53,925.45,1273.02,136.53351609999999,7.8660000000000005,False
15,23/12/2011,34.93,3.5869999999999997,260.78,7.27,1120.42,80.13,622.48,136.5883871,7.8660000000000005,False
15,30/12/2011,31.44,3.5660000000000003,3248.4,31122.2,111.35,605.88,3474.84,136.6432581,7.8660000000000005,True
15,06/01/2012,30.24,3.585,5597.99,17413.82,18.8,646.2,3098.77,136.698129,7.943,False
15,13/01/2012,36.26,3.6660000000000004,1684.66,8959.27,1.0,487.76,542.9,136.753,7.943,False
15,20/01/2012,21.39,3.705,2637.43,3151.32,0.0,265.47,2257.53,136.85641940000002,7.943,False
15,27/01/2012,30.87,3.737,875.81,2072.02,0.0,58.58,1418.14,136.95983869999998,7.943,False
15,03/02/2012,35.3,3.7960000000000003,25565.53,3425.96,56.72,19303.94,3230.99,137.0632581,7.943,False
15,10/02/2012,31.91,3.826,5140.44,5527.21,10.39,9439.38,6371.82,137.1666774,7.943,True
15,17/02/2012,30.26,3.8739999999999997,17822.56,7914.95,1.76,11094.94,4922.19,137.2583103,7.943,False
15,24/02/2012,33.18,3.917,6881.03,5859.12,1.0,3607.57,4147.13,137.3411034,7.943,False
15,02/03/2012,33.24,3.983,11611.99,1749.22,27.4,7977.5,2327.04,137.4238966,7.943,False
15,09/03/2012,36.97,4.021,7926.63,615.68,1.49,2126.98,2194.94,137.50668969999998,7.943,False
15,16/03/2012,47.42,4.021,3518.76,104.88,2.98,797.26,1364.77,137.58438710000001,7.943,False
15,23/03/2012,58.92,4.053999999999999,7318.86,118.73,0.5,3744.04,1224.93,137.65529030000002,7.943,False
15,30/03/2012,42.65,4.098,4292.7,72.67,3.0,1169.95,2965.23,137.7261935,7.943,False
15,06/04/2012,40.01,4.143,8567.95,0.0,46.32,1144.78,3518.73,137.79709680000002,8.15,False
15,13/04/2012,43.52,4.187,3408.63,3269.14,13.58,1547.19,1809.75,137.868,8.15,False
15,20/04/2012,54.47,4.17,4577.67,1678.35,5.9,1094.79,1830.84,137.9230667,8.15,False
15,27/04/2012,41.57,4.163,1863.53,0.0,9.82,192.32,1271.7,137.9781333,8.15,False
15,04/05/2012,51.04,4.124,8300.37,0.0,110.97,3056.54,1610.94,138.0332,8.15,False
15,11/05/2012,54.23,4.055,11017.0,0.0,11.17,1287.37,2683.72,138.0882667,8.15,False
15,18/05/2012,58.84,4.029,5226.88,0.0,8.93,546.11,1281.16,138.10658059999997,8.15,False
15,25/05/2012,67.97,3.9789999999999996,6258.04,0.0,482.11,928.64,1315.99,138.1101935,8.15,False
15,01/06/2012,67.61,3.915,3762.0,22.8,41.98,1170.77,2160.94,138.11380649999998,8.15,False
15,08/06/2012,59.35,3.8710000000000004,4658.21,269.0,0.19,399.04,3998.9,138.11741940000002,8.15,False
15,15/06/2012,67.7,3.786,3453.42,478.6,0.01,404.11,3862.9,138.12953330000002,8.15,False
15,22/06/2012,74.28,3.722,3816.09,1314.0,0.0,667.31,2567.0,138.1629,8.15,False
15,29/06/2012,68.91,3.667,3076.48,589.4,0.0,1770.01,2113.3,138.1962667,8.15,False
15,06/07/2012,74.64,3.6460000000000004,4916.59,270.1,24.22,1747.41,2772.41,138.22963330000002,8.193,False
15,13/07/2012,72.62,3.6889999999999996,3376.03,189.6,50.02,942.78,753.32,138.263,8.193,False
15,20/07/2012,75.31,3.7319999999999998,1131.83,179.69,31.31,274.96,1321.82,138.2331935,8.193,False
15,27/07/2012,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.20338710000001,8.193,False
15,03/08/2012,73.13,3.819,7251.41,216.62,0.48,4906.29,1420.37,138.17358059999998,8.193,False
15,10/08/2012,73.99,3.863,15384.57,19.31,100.34,1649.99,1552.05,138.1437742,8.193,False
15,17/08/2012,70.29,3.963,3690.95,10.66,0.3,788.18,1176.04,138.1857097,8.193,False
15,24/08/2012,66.98,3.997,3669.07,-6.69,0.0,2813.59,1610.18,138.2814516,8.193,False
15,31/08/2012,71.42,4.026,5501.66,135.77,27.69,1513.49,2862.32,138.3771935,8.193,False
15,07/09/2012,71.61,4.0760000000000005,7925.48,13.2,15.69,1684.3,1941.32,138.4729355,8.193,True
15,14/09/2012,65.44,4.088,5163.64,0.0,1.49,922.73,3154.77,138.5673,8.193,False
15,21/09/2012,60.34,4.203,3412.14,91.0,28.5,118.17,1880.31,138.6534,8.193,False
15,28/09/2012,57.13,4.158,5223.97,19.73,0.66,1260.77,5490.76,138.7395,8.193,False
15,05/10/2012,59.57,4.151,2337.37,0.0,6.22,1443.89,1892.94,138.8256,7.992000000000001,False
15,12/10/2012,49.12,4.186,1351.82,0.0,5.8,500.2,3631.62,138.9117,7.992000000000001,False
15,19/10/2012,52.89,4.1530000000000005,710.9,0.0,1.68,176.01,1098.68,138.8336129,7.992000000000001,False
15,26/10/2012,55.75,4.071000000000001,4657.77,-7.01,100.0,1077.51,1234.65,138.7281613,7.992000000000001,False
15,02/11/2012,47.36,3.97,4565.57,5904.29,9.0,1437.77,1226.03,138.62270969999997,7.992000000000001,False
15,09/11/2012,36.32,3.947,3353.41,4293.32,38.06,340.26,1717.27,138.5172581,7.992000000000001,False
15,16/11/2012,44.4,3.9419999999999997,8728.86,557.12,27.12,1840.54,2216.52,138.4473,7.992000000000001,False
15,23/11/2012,39.82,3.978,400.27,0.0,76740.95,358.47,758.91,138.4246667,7.992000000000001,True
15,30/11/2012,34.04,3.966,1577.33,0.0,4241.0,130.62,4568.23,138.4020333,7.992000000000001,False
15,07/12/2012,40.95,3.92,6919.92,0.0,212.32,1316.86,4165.76,138.3794,7.992000000000001,False
15,14/12/2012,37.66,3.8689999999999998,5258.35,0.0,22.0,336.24,1206.87,138.3685484,7.992000000000001,False
15,21/12/2012,38.6,3.8160000000000003,2568.77,0.0,45.0,113.9,1639.7,138.4283871,7.992000000000001,False
15,28/12/2012,28.16,3.785,5278.56,17261.44,5.01,34.08,254.53,138.4882258,7.992000000000001,True
15,04/01/2013,23.76,3.7939999999999996,1914.12,21803.78,22.11,69.3,1386.44,138.5480645,8.036,False
15,11/01/2013,33.36,3.802,4387.53,13895.83,8.39,31.8,1966.82,138.60790319999998,8.036,False
15,18/01/2013,35.19,3.798,3232.34,3900.31,1.56,120.39,1329.63,138.67016130000002,8.036,False
15,25/01/2013,18.82,3.78,4004.91,1942.15,0.4,280.72,1543.9,138.73338710000002,8.036,False
15,01/02/2013,29.71,3.806,10356.61,1601.66,341.8,15824.52,830.83,138.79661289999999,8.036,False
15,08/02/2013,21.64,3.945,46932.68,630.88,213.16,16829.47,2976.96,138.85983869999998,8.036,True
15,15/02/2013,30.02,4.006,5533.97,1314.4,1.24,2895.82,4712.81,138.9004286,8.036,False
15,22/02/2013,23.11,4.045,6722.29,1209.95,200.8,1397.74,1421.09,138.88442859999998,8.036,False
15,01/03/2013,33.45,4.079,5780.05,246.9,1.2,985.73,1522.27,138.8684286,8.036,False
15,08/03/2013,28.46,4.045,14988.68,145.72,6.83,5322.62,2893.24,138.8524286,8.036,False
15,15/03/2013,37.38,4.029,12946.87,0.0,2.62,664.28,942.8,138.85977419999998,8.036,False
15,22/03/2013,27.38,3.9989999999999997,13425.03,0.0,942.0,857.45,1733.1,138.92548390000002,8.036,False
15,29/03/2013,35.7,3.983,6907.06,0.0,1031.68,107.87,2419.35,138.9911935,8.036,False
15,05/04/2013,36.51,3.9539999999999997,10253.67,2141.9,344.22,1311.21,1921.28,139.0569032,7.806,False
15,12/04/2013,42.94,3.9139999999999997,5391.36,890.83,40.98,876.71,1188.55,139.1226129,7.806,False
15,19/04/2013,50.36,3.8760000000000003,1934.68,111.95,80.0,72.55,284.57,139.1226129,7.806,False
15,26/04/2013,46.56,3.806,841.4,0.0,67.3,79.04,925.61,139.1226129,7.806,False
15,03/05/2013,58.11,3.775,4421.68,46.0,82.63,1683.9,700.46,139.1226129,7.806,False
15,10/05/2013,60.82,3.762,7298.44,462.7,15.9,1893.69,4727.12,139.1226129,7.806,False
15,17/05/2013,51.69,3.79,5745.98,717.28,16.0,713.41,3765.65,139.1226129,7.806,False
15,24/05/2013,62.86,3.793,2555.11,389.3,502.18,1072.48,2001.61,139.1226129,7.806,False
15,31/05/2013,60.73,3.8080000000000003,4643.11,545.56,0.0,63.03,466.43,139.1226129,7.806,False
